,title,date,link
361,20210812,每日听写|8.12,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553541&idx=3&sn=0ad62c3c95f63226577ad8c84dbf8aee&chksm=f7ebc348c09c4a5eefff4c292019db17ba6587d593ba999886c5464ff936d7a2681a2029853e#rd
362,20210812,我们一起神翻译|8.12,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553541&idx=4&sn=d65bc6835caca6521d504e358466595e&chksm=f7ebc348c09c4a5e228108bd84e1b2908f7a54197711cdd83e1f5ff37acf66fcc70b7e61f65d#rd
363,20210812,每日一句|8.12,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553541&idx=5&sn=fa9603ed367f5898ecb78610bc3c9984&chksm=f7ebc348c09c4a5eb034485f702190e5e9b3bccb56a33efdddc40fd821921c9a3d7a4a7ed0cd#rd
364,20210811,8.11早读 | 当习惯了特权，平等就像是压迫,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553517&idx=1&sn=8122c3b622b5bdc00ca8a5619c120672&chksm=f7ebc3a0c09c4ab61a0e7614bddf69cc53dde661190cd4c822bd0e92989773e8c92689278a88#rd
365,20210811,每日听写|8.11,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553517&idx=2&sn=bbfaae2af6532d46acdcec397dcda1ab&chksm=f7ebc3a0c09c4ab6ea475f0f8e458fecdcf6c1f3c24d0b8fcdac63d7b56452a6a361a428a1f4#rd
366,20210811,我们一起神翻译|8.11,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553517&idx=3&sn=589b34446d9f0ea2f3086086192ea229&chksm=f7ebc3a0c09c4ab690a6127c0fc8c2444ee3ab61e1f9a1b6f44ba31f9028f4d564af8bf5e8aa#rd
367,20210811,每日一句|8.11,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553517&idx=4&sn=ac3fc84657c0a65927093b4588bff7b4&chksm=f7ebc3a0c09c4ab60770c20346489948042919b83d7ba5bab6df860df0c81eadcf84d67f5c35#rd
368,20210810,8.10早读 | 一切尽在不言中,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553470&idx=1&sn=fd925c0174aa2fc36e5a452b1b90f5fc&chksm=f7ebc3f3c09c4ae515f7c54e1d346175344d2cbb3b06ee37fcd2b2d9a1c23f9715b83d0d52dc#rd
369,20210810,你会用英语说“炒鱿鱼”吗？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553470&idx=2&sn=df89d8d0e2949e692bdd471c27a4bf7b&chksm=f7ebc3f3c09c4ae5e557546b503977a13154cb8580d6a9d94cce524fbf90895f88442cae010c#rd
370,20210810,每日听写|8.10,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553470&idx=3&sn=85e1e43edfb2fe83c0e66794925f25dd&chksm=f7ebc3f3c09c4ae5f4fb333c5b3e98b1e7ed497d83e1e23398854e40488fed69bf8c35f57047#rd
371,20210810,我们一起神翻译|8.10,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553470&idx=4&sn=79c9a2824ecb6704b530060a18cb6014&chksm=f7ebc3f3c09c4ae50d492ab704189954cf714843abdd6cee178e690946bc5ee8b5539e9c0185#rd
372,20210810,每日一句|8.10,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553470&idx=5&sn=83aa51e06aaefdee931295bef469dec0&chksm=f7ebc3f3c09c4ae5e6718e7243a001db76f28e2c34ba944a0a6d03d8e4a934d481605b848e1a#rd
373,20210809,8.9早读 | 梦想不仅在于实现，也在于从追逐的过程中找到激情与幸福,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553405&idx=1&sn=fad157f4e60a8ed0385b4191b0d50d33&chksm=f7ebc230c09c4b2618002623b2d2e41cf35a36de224a6d8698b3fab0715626743379552e49f9#rd
374,20210809,【老外说】你喜欢读书吗？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553405&idx=2&sn=9eba5386a15e16bbf92be9717d90c8f9&chksm=f7ebc230c09c4b2697af22f2912a43da99770dd1caf785270c8fae8c10abb06a18eaa0b31095#rd
375,20210809,每日听写|8.9,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553405&idx=3&sn=a59fce6a8ce996a88b6ee6db185d912a&chksm=f7ebc230c09c4b26bda2c97747496f95bf5b15c1035ffe459d746778d5301267e382155f6ea1#rd
376,20210809,我们一起神翻译|8.9,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553405&idx=4&sn=d18ffb5d895f9b89692096813dcd6049&chksm=f7ebc230c09c4b269717288a04e63cba2431dd5b2333a393116b4d37eae535cc4319bd88e3e0#rd
377,20210809,每日一句|8.9,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553405&idx=5&sn=3602a490a27bebbac30065c713199b40&chksm=f7ebc230c09c4b260352c61bbc1905030a6cc2a738dbf1677211f899c3b9b6117cde3b2d4cbe#rd
378,20210808,为你读诗——没有你，万般精彩皆枉然（节选）,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553359&idx=1&sn=f39c72d38b536722857bd646e83c67a2&chksm=f7ebc202c09c4b1416d38ee605795d9350d9b4369303496d0e8d8ceebf0914ac5ae468f445d4#rd
379,20210808,8.8早读 | 在你的生活变得非常单调之前，让有魅力的朋友给你的生活增添一点色彩,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553359&idx=2&sn=6ff14b4d0bb5d9d0d4141f81bc1bcc72&chksm=f7ebc202c09c4b1405ea8d76476c9bc2d414a0e027ad0c1ca1ec86612162a1daf99f1e612064#rd
380,20210808,每日听写|闻香识女人13,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553359&idx=3&sn=8b0b05ae73230c20083ce3c961031b23&chksm=f7ebc202c09c4b140e5f13ba549168322c5aeeab88d192f3f8b1ccc204131b56afe6f93cd256#rd
381,20210807,听歌学英文|Natural,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553350&idx=1&sn=82744c258971888a484fd9883b66c210&chksm=f7ebc20bc09c4b1dcaf4ca7bfad606aa1a58052047e3a7a3e7086766695d74dc768fbc2adfa8#rd
382,20210807,8.7早读 | 立秋：恭祝风调雨顺，五谷丰登,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553350&idx=2&sn=16fc531b90c580f9795a9272ce8a6f1a&chksm=f7ebc20bc09c4b1d1613d0b0ef65ab93fb923c41a97503e76d3eccfcf6f5e590d495ef753094#rd
383,20210807,每日听写8.2-8.6初级汇总,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553350&idx=3&sn=cc3de7886b1b8b596a01afb2e0d8ccad&chksm=f7ebc20bc09c4b1de2fc67da2ec11561d835104f959cbb84d54a168446564426d6b77f7c642a#rd
384,20210806,8.6早读 | 学而不思则罔，思而不学则殆,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553322&idx=1&sn=a7bffb7d06d235d72825d6c902f1884e&chksm=f7ebc267c09c4b71fd62a94e253caac5f5e0a71bda17201db5e3bb7c4154518af91a106b7a0e#rd
385,20210806,"""对你没好感""用英文怎么说？",http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553322&idx=2&sn=80df7f60b5b72081ae256b22af91f66e&chksm=f7ebc267c09c4b71eb66941635b31dbc00d76ac159a8798a95f3b957cbbc811ccad50b7f16b4#rd
386,20210806,每日听写|8.6,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553322&idx=3&sn=4aab146347ba553920e5e91e9c0dcb6d&chksm=f7ebc267c09c4b71512dbc0cfd800be1968f80d90285ca1a3e305e46a2d92e2a4308b800decc#rd
387,20210806,我们一起神翻译|8.6,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553322&idx=4&sn=1c0612b600792ccfff1340bcce21e4b2&chksm=f7ebc267c09c4b7112a79e619c63324272723cb65524d2a29a33663de79f848612918b93add1#rd
388,20210806,每日一句|8.6,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553322&idx=5&sn=5bc92907a51f4f7d7955a91b562e8624&chksm=f7ebc267c09c4b7131dbb692d46b28cf06ffda81a66a8dc75c26a3e799298dda4acd60a00ea1#rd
389,20210805,8.5早读 | 只有当一个人学会无私地去爱，他才是真正的光鲜亮丽,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553309&idx=1&sn=4befb2eca5dc68620119c4c60b8c9bd0&chksm=f7ebc250c09c4b46e29d44a9ce9bd6022d22aba5127bd54e6d0b400dc352b30e144832f24434#rd
390,20210805,“佩服”用英文都能怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553309&idx=2&sn=43fb4a53a5c2ca0e7ae9db42586ccc2b&chksm=f7ebc250c09c4b461a635de544e8a8ffe5daea09b09a075b54a8be2e0311c68b7a956d55b8c8#rd
391,20210805,每日听写|8.5,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553309&idx=3&sn=b0a54fa2e0d9e5059b4a8ddfec0b16ca&chksm=f7ebc250c09c4b46ada239c95e79c7f8e9d6ea6f3acdf3483cce65e771f85287e0f8c2931358#rd
392,20210805,我们一起神翻译|8.5,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553309&idx=4&sn=6af28e9d79332d6d9b6b906022d95dd2&chksm=f7ebc250c09c4b46a5fbb171db14f1451d9d0997623cb1d069320b308a36fdad445eefda5414#rd
393,20210805,每日一句|8.5,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553309&idx=5&sn=be59ee3610d2385d5df5193358a7a943&chksm=f7ebc250c09c4b466f1975fa9d8348c00d0959b7c51a5ad9497ebaad0f40399769a5b8950862#rd
394,20210804,8.4早读 | 2000多年前的奥林匹克就已经是国际化运动会了！,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553255&idx=1&sn=a37f312ef660af9664c41c8f95348df6&chksm=f7ebc2aac09c4bbc333890dd727a95af5ed61b56a651dc19d20ebaceac828e7ae06275a1eeee#rd
395,20210804,Gwen为你答：如何看待事业编制这件事？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553255&idx=2&sn=b0f03fe762c691f9775946eb70f77e49&chksm=f7ebc2aac09c4bbc6a2995394c1968ed665fa0084b377b8409c88ad225eb33e927912691ea3b#rd
396,20210804,每日听写|8.4,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553255&idx=3&sn=79f20f7802f0660b28b252b46d4aa4d7&chksm=f7ebc2aac09c4bbc943fc2fe8b8212567ca21258e534e9bb3b99f89635a9075ad2a3e0076723#rd
397,20210804,我们一起神翻译|8.4,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553255&idx=4&sn=29393d05ec520d7f7faa4cebe6b1bb18&chksm=f7ebc2aac09c4bbcd73bfb97c4460bdd43f979ed69dc2f8ffd5d57391a528c66ccf975a82082#rd
398,20210804,每日一句|8.4,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553255&idx=5&sn=595d522c461169b6328990f045d9cca5&chksm=f7ebc2aac09c4bbc2ee6b97e80308d6761d5e3f0eaea5ac8b8313c7f122bfe50266714c5957f#rd
399,20210803,8.3早读 | 我坚不可摧，一无所失，放马过来吧！,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553218&idx=1&sn=b02c9dc68b13ac6f15a9609ec07095b8&chksm=f7ebc28fc09c4b99449a246f7858ce411f25d2c63652c49e6643af064c90286a897aa07f0c7d#rd
400,20210803,看《致命女人》第二季学英语,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553218&idx=2&sn=9fb870b1fb071dd8254c69d464f12c88&chksm=f7ebc28fc09c4b99ff5b86c97545c27f646349f28099833e0ce80c79f5181300d53e88d379ff#rd
401,20210803,每日听写|8.3,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553218&idx=3&sn=31b46513d7e56057d0ec77601d779ae4&chksm=f7ebc28fc09c4b995673ab3c4bfcb4798dd26294716b91445c76e5fcae17eb86ab3506bb99a3#rd
402,20210803,我们一起神翻译|8.3,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553218&idx=4&sn=41e05e89424664e6a472ec370adc2159&chksm=f7ebc28fc09c4b99e0d70e3002c6bf4dc331e5c28ada5b813ad3c0aa327cffda7a020392a160#rd
403,20210803,每日一句|8.3,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553218&idx=5&sn=44c443b033fda50971be0438b5623b3a&chksm=f7ebc28fc09c4b99bea6d1098792944839abd784b80aeeada2f9c12017a8bf8b2bfeee8beca7#rd
404,20210802,8.2早读 | TED演讲：深入网络喷子和网络推手的奇异世界,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553158&idx=1&sn=e3d4dd4619daf2bf2f2efd7511d50527&chksm=f7ebc2cbc09c4bdd3dec840696f0efa00122c9bff24272f260714c29b7b9b9626d5b83b70ec7#rd
405,20210802,【老外说】国外的“佛系”青年是怎样生活的？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553158&idx=2&sn=e7334b1ff4b2a5bca2aae04930eb2376&chksm=f7ebc2cbc09c4bdd8963ebd6cea4f300454a8f96fd8ac7b9d422338d309db1c44152b793cc90#rd
406,20210802,每日听写|8.2,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553158&idx=3&sn=233f64e1246a1ed5a3b31e2642ca3e2f&chksm=f7ebc2cbc09c4bdd6d73451d84b977ffefc5607d7ed1ba60a227947ba212d7ef546b71f1e95f#rd
407,20210802,我们一起神翻译|8.2,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553158&idx=4&sn=4f8a63a39705ca0c503867adb4e9cfd2&chksm=f7ebc2cbc09c4bdd6e8eb197ad6533b44b31de001b561b926e03d58bc0efab92d09bb1d38638#rd
408,20210802,每日一句|8.2,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553158&idx=5&sn=e76bd0adcd1efc11b571f4e5e0da1fab&chksm=f7ebc2cbc09c4bdde5a6fb7cc4679d5172c2825103db69a3e02b9b906fb33f5ac245ca7e0233#rd
409,20210801,为你读诗——心有猛虎，细嗅蔷薇,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553124&idx=1&sn=c1626358747de852ba82d0a15de64783&chksm=f7ebc129c09c483fcb167d315b4aae3d3f22c80dcf78345ffb7d171a95fce0108bde2d73c748#rd
410,20210801,8.1早读 | 你的命运只能由自己决定，如何才能度过没有缺憾的一生,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553124&idx=2&sn=91d2265f854762e183362fc8d2691564&chksm=f7ebc129c09c483f83976efd1d42c47aa776181c83b838b8fe8e3bdf8d8bc86457cae82791a3#rd
411,20210801,每日听写|闻香识女人12,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553124&idx=3&sn=31a0c30cba97dc4ef388fb913fe903d6&chksm=f7ebc129c09c483f6a53243697f3ce90ce36172e7fc701f9244b818dd7fad09d24a2c095d16d#rd
412,20210731,听歌学英文 |  Hush - Lasse Lindh,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553109&idx=1&sn=0ecfb089603a9c9aaf84baedfd3db35b&chksm=f7ebc118c09c480efa50dd2de7cba674c34567904be676a5f6871704a60b930475f948c89f22#rd
413,20210731,7.31早读 | 你要学会忽略别人对你的称呼，相信你自己的想法,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553109&idx=2&sn=7e540d6485eb87c5134974b1aca24eec&chksm=f7ebc118c09c480e43fab39667288d256071afda9159686a911fa55a53baa269ba7922d65f91#rd
414,20210731,每日听写7.26-7.30高级汇总,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553109&idx=3&sn=c7b2cfbbe985bc7cdcf6b37fa90dcd6e&chksm=f7ebc118c09c480e6c823d409a121d7e2ba550d1b0de9839ea093f1a514b5b8085fff01a1c3b#rd
415,20210730,7.30早读 | 如果你想知道五年后将会发生什么，别太关注主流的东西，去看看那些边缘小众的东西,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553084&idx=1&sn=f7d4ae71b6f6861d906c7a6ac60634a3&chksm=f7ebc171c09c48677e719021e9fdb97483a1c5ca083ec91409e6dd1e194802bebf1ca6327ea4#rd
416,20210730,“做好表面功夫”用英语怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553084&idx=2&sn=cf80b99532945141f53e190f99547c61&chksm=f7ebc171c09c4867ca1f650b011a45be290faf9f5f018ceafe9b2be19b27927e05a23c421554#rd
417,20210730,每日听写|7.30,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553084&idx=3&sn=1a08f9a5a9727513151cad2c4748fdf0&chksm=f7ebc171c09c4867c12d64c4b774fd132ad49cee43b9725b88be1c009e791e71a31a6a8fc160#rd
418,20210730,我们一起神翻译|7.30,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553084&idx=4&sn=b3758206671272584c367191e7d6a65b&chksm=f7ebc171c09c4867a0615907ebca5c63d25138a0d406de8ce6a05827a6c31923fcb08ef66c02#rd
419,20210730,每日一句|7.30,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553084&idx=5&sn=ec292733b27933615a5a0d90ef7aa931&chksm=f7ebc171c09c4867649f663bea2dbe64955ebfc871d76079d8e52da298a665e0d8aad0d2e7a1#rd
420,20210729,7.29早读 | 合伙船，要么渐行渐远，要么驶向“共识”,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553050&idx=1&sn=0712cd3c58e35f7bd0144ec71427c170&chksm=f7ebc157c09c4841b3d483182960db3a61a69f589903e8dedc33675b17bbbb4806852682ead1#rd
421,20210729,看《致命女人2》学英语~,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553050&idx=2&sn=78e83c3f201bbbb731f57847d2812dd9&chksm=f7ebc157c09c48416a977560a2786fd2bc1f7c9310c3d4f5e2745f3289bd90a85f455902370c#rd
422,20210729,每日听写|7.29,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553050&idx=3&sn=a3e7cc59dec127e8435bc3a3670be191&chksm=f7ebc157c09c48417afcd3498a6c8aff06ec0c871f9a326693fa19be577b1cc3c148596e58ff#rd
423,20210729,我们一起神翻译|7.29,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553050&idx=4&sn=21a88170c948943066590745e7bd5a83&chksm=f7ebc157c09c484135905a62d3af7eda2f79363cf27264251ef5e9af15f4e7ca9c1a0c6cb036#rd
424,20210729,每日一句|7.29,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553050&idx=5&sn=094872f8fa3f3264778d960b7cfe0abf&chksm=f7ebc157c09c48419188f0373a3fa1232bea130689c432ead2f7c8562af63aa5e754bcf00487#rd
425,20210728,7.28早读 | 成功没有公式可循，除了一种：无条件的接受生活以及生活所带来的一切,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553014&idx=1&sn=ddd626f1e941cbfb28333890b2e352b5&chksm=f7ebc1bbc09c48adf54793770e354c1f5675ca93cb181c4240d2bab20cf772abfefc7f35a385#rd
426,20210728,Gwen为你答：如何做时间管理？说英语总带“儿”化音怎么办？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553014&idx=2&sn=9b897f728fc8b29ddfef165bb81e0b42&chksm=f7ebc1bbc09c48ad2833787f11cf099c8e721d6dd62cd57e7a7a6878638d735219253cfcc176#rd
427,20210728,每日听写|7.28,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553014&idx=3&sn=57f2b0c6d8249875088a206a8eba20f2&chksm=f7ebc1bbc09c48ad4fab6fed8c5655e52723d683caef378ea9c9faa52ad1cc4deedac0a6733c#rd
428,20210728,我们一起神翻译|7.28,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553014&idx=4&sn=6ea9beabcb3f07b27ed563ad929728a5&chksm=f7ebc1bbc09c48adcce86f75a8850520bbf974616c9ba1ed6843364d7d68560d1b973f520708#rd
429,20210728,每日一句|7.28,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553014&idx=5&sn=8ac71664c96028516a117a989f41050e&chksm=f7ebc1bbc09c48adef742d72988d49246d88f16853dd186593e1bcf8fe5bfc8a662044394b06#rd
430,20210727,7.27早读 | Linkin Park——Numb,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552976&idx=1&sn=a3e0b09ee38a80f034d80157ad777919&chksm=f7ebc19dc09c488bbc2d35b7917a9f0351813b4a85407d33f81eaa2f271bcd061cf86269c768#rd
431,20210727,“有所预谋”用英文怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552976&idx=2&sn=999128027145b467f5d39a5a5baafd11&chksm=f7ebc19dc09c488b02d84f52268a6b3c2d2730047a644801408b9a7e84e2a0341eb89f216411#rd
432,20210727,每日听写|7.27,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552976&idx=3&sn=bc346965d43df43e2a74b3dab556565a&chksm=f7ebc19dc09c488bf6c5ee1a1e36ce268984d82cad8afc454387c40b3c6bc079551795e6bac6#rd
433,20210727,我们一起神翻译|7.27,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552976&idx=4&sn=f806b9e73115542dcf41ab02cfa6444e&chksm=f7ebc19dc09c488b3c8c3099ab5e2ecec47505d7da04a3a0f3f57894a6a82f9cfc5a708b1f84#rd
434,20210727,每日一句|7.27,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552976&idx=5&sn=e3ddb18bb128489a82c529c1e3ea37f9&chksm=f7ebc19dc09c488b5407a6c2da50818d6782af7ada2be21e6339d376f5116bb7a10b08405586#rd
435,20210726,7.26早读 | 哪怕只为自己活半生，也好过活成别人年岁绵延,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552911&idx=1&sn=a6a973c0e91338df2b94c366c8df6723&chksm=f7ebc1c2c09c48d4f9a82e46bc7a5a47848ca229622dbd5617336465b4af46c3c61f2804e1dc#rd
436,20210726,【老外说】开个咖啡馆真的像你想的那么容易吗？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552911&idx=2&sn=6af5b37a8443af162689b877456c7106&chksm=f7ebc1c2c09c48d403b2b827eec176be99a8a1ae612f33b49c93af07ebff1c68b6f115561eea#rd
437,20210726,每日听写|7.26,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552911&idx=3&sn=f3c0fd54d8bdf1803869f996591311d3&chksm=f7ebc1c2c09c48d4d9872a6590f4691bc372d0ed95b3e1352df06ee8eff3666451c0427277d7#rd
438,20210726,我们一起神翻译|7.26,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552911&idx=4&sn=be72f0d0029e63e98e9da8095689ec82&chksm=f7ebc1c2c09c48d4c5fa07be2df40808f5110564717daa277238916fda6cfed5af812ba4cedd#rd
439,20210726,每日一句|7.26,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552911&idx=5&sn=48577acf390a97e5c96df80d805a7bf7&chksm=f7ebc1c2c09c48d4923c0a6d3db1a71556aba977c3df19e066e3324d6beed3ab48e2e74fb090#rd
440,20210725,Gwen为你读：《沁园春·长沙》（1925）,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552864&idx=1&sn=87ae57664721b8902bcc2eb3d42d3fed&chksm=f7ebc02dc09c493b177f486080919896e64ba70bec5a4103018c5a34b03df5ef6e57cb4170af#rd
441,20210725,7.25早读 | 我的身份特征不是我的绊脚石,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552864&idx=2&sn=b63ea887aa924bfcd28d5716985e8b3d&chksm=f7ebc02dc09c493bb6113a2ccb2c83a4c1a347010341364b5a452fbd7a46ea42141ef61bbd83#rd
442,20210725,每日听写|闻香识女人11,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552864&idx=3&sn=7326fe7044584ad3c4d03718473b1d01&chksm=f7ebc02dc09c493b5e2a2e5489178f72f1229712c20e9bc1d74cf214eedba7258d08009753a9#rd
443,20210724,听歌学英文| Summer Fireworks,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552836&idx=1&sn=086bb6524d55221322f54d99d0c751d3&chksm=f7ebc009c09c491f3a8c30ef778dc6a1323c90e813ca29806e228030fbdd965306478400ab5e#rd
444,20210724,7.24早读 | 想穿白纱裙？你可以自己去买！,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552836&idx=2&sn=7871823e1c44ed106ea26c6f1003809e&chksm=f7ebc009c09c491f561ca7f3c9b1803b932ef784fd4aeefddf60e609b4a0dff1e1a39d6299b1#rd
445,20210724,每日听写7.19-7.23中级汇总,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552836&idx=3&sn=102675cc0b6d3b8ed7d0f3c5f2c2dd6d&chksm=f7ebc009c09c491fe4e6e9bb1191b68149c0588e15c23ed105c9ed7ebf6438f2a8d4b6bdb6a2#rd
446,20210723,7.23早读 | 在漫长的人类历史中（动物也一样），脱颖而出的都是那些最迅速掌握合作和应变技能的,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552816&idx=1&sn=f11511276abb0315881506f3d28f0a5a&chksm=f7ebc07dc09c496bae84692794fb3fdf9be4c4f2c49d3df146e56402172d4be0c73a32217c8b#rd
447,20210723,"""go-to place""是一个什么样的地方？",http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552816&idx=2&sn=bfed0e15f5e5ee44c1009645155b203e&chksm=f7ebc07dc09c496b6bb7c1cf596f4564a6010e383759b7d20c4c091ebd4ba98a73c86a14eba8#rd
448,20210723,每日听写|7.23,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552816&idx=3&sn=9e397a175b2ae787c611688945e68fee&chksm=f7ebc07dc09c496b3c9bba00e24eb42fade9ae9a612cb67e41679778cf9596b544bf19eb7ddc#rd
449,20210723,我们一起神翻译|7.23,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552816&idx=4&sn=04188437324e4276b10e71a09eb161cf&chksm=f7ebc07dc09c496ba51a729489db7b0af4d56d3f6c4f27684f36f1750946c61e06177c1dfe95#rd
